spatial_level,spatial_group,metric_group,metric,comparison_type,comparison_period,pre_bloom_mean_fished,pre_bloom_mean_no_take,pre_bloom_mean_overall,comparison_mean_fished,comparison_mean_no_take,comparison_mean_overall,change_fished,change_no_take,change_overall
region,Southern Yorke,species_richness,M2 fish species richness,period,Bloom,0.7368421052631579,NA,0.7368421052631579,1.3333333333333333,NA,1.3333333333333333,80.95238095238096,NA,80.95238095238096
region,Southern Yorke,species_richness,M2 fish species richness,period_split,Bloom 2025-06,0.7368421052631579,NA,0.7368421052631579,1.5,NA,1.5,103.57142857142861,NA,103.57142857142861
region,Southern Yorke,species_richness,M2 fish species richness,period_split,Bloom 2026-04,0.7368421052631579,NA,0.7368421052631579,1.2916666666666667,NA,1.2916666666666667,75.29761904761907,NA,75.29761904761907
region,Southern Yorke,species_richness,M2 invertebrate species richness,period,Bloom,10.15,NA,10.15,6.733333333333333,NA,6.733333333333333,-33.66174055829228,NA,-33.66174055829228
region,Southern Yorke,species_richness,M2 invertebrate species richness,period_split,Bloom 2025-06,10.15,NA,10.15,8.666666666666666,NA,8.666666666666666,-14.614121510673243,NA,-14.614121510673243
region,Southern Yorke,species_richness,M2 invertebrate species richness,period_split,Bloom 2026-04,10.15,NA,10.15,6.25,NA,6.25,-38.42364532019704,NA,-38.42364532019704
region,Southern Yorke,total_abundance,M1 fish total abundance,period,Bloom,63.041666666666664,NA,63.041666666666664,40.607142857142854,NA,40.607142857142854,-35.58681899726183,NA,-35.58681899726183
region,Southern Yorke,total_abundance,M1 fish total abundance,period_split,Bloom 2025-06,63.041666666666664,NA,63.041666666666664,5.75,NA,5.75,-90.87904824851289,NA,-90.87904824851289
region,Southern Yorke,total_abundance,M1 fish total abundance,period_split,Bloom 2026-04,63.041666666666664,NA,63.041666666666664,46.416666666666664,NA,46.416666666666664,-26.371447455386658,NA,-26.371447455386658
region,Southern Yorke,total_abundance,M2 fish total abundance,period,Bloom,1.5263157894736843,NA,1.5263157894736843,4.7,NA,4.7,207.9310344827586,NA,207.9310344827586
region,Southern Yorke,total_abundance,M2 fish total abundance,period_split,Bloom 2025-06,1.5263157894736843,NA,1.5263157894736843,3.1666666666666665,NA,3.1666666666666665,107.47126436781608,NA,107.47126436781608
region,Southern Yorke,total_abundance,M2 fish total abundance,period_split,Bloom 2026-04,1.5263157894736843,NA,1.5263157894736843,5.083333333333333,NA,5.083333333333333,233.04597701149424,NA,233.04597701149424
region,Southern Yorke,total_abundance,M2 invertebrate total abundance,period,Bloom,56.8,NA,56.8,22.7,NA,22.7,-60.03521126760563,NA,-60.03521126760563
region,Southern Yorke,total_abundance,M2 invertebrate total abundance,period_split,Bloom 2025-06,56.8,NA,56.8,51.333333333333336,NA,51.333333333333336,-9.624413145539904,NA,-9.624413145539904
region,Southern Yorke,total_abundance,M2 invertebrate total abundance,period_split,Bloom 2026-04,56.8,NA,56.8,15.541666666666666,NA,15.541666666666666,-72.63791079812206,NA,-72.63791079812206
region,Upper Gulf St Vincent,b20,M1 fish B20 biomass,period,Bloom,0.27614548846149806,NA,0.27614548846149806,2.709451595008398,NA,2.709451595008398,881.1681552733992,NA,881.1681552733992
region,Upper Gulf St Vincent,b20,M1 fish B20 biomass,period_split,Bloom 2025-11,0.27614548846149806,NA,0.27614548846149806,2.709451595008398,NA,2.709451595008398,881.1681552733992,NA,881.1681552733992
region,Upper Gulf St Vincent,b20,M2 fish B20 biomass,period,Bloom,0.009597465805130382,NA,0.009597465805130382,0,NA,0,-100,NA,-100
region,Upper Gulf St Vincent,b20,M2 fish B20 biomass,period_split,Bloom 2025-11,0.009597465805130382,NA,0.009597465805130382,0,NA,0,-100,NA,-100
region,Upper Gulf St Vincent,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period,Bloom,2.8402777777777777,NA,2.8402777777777777,2.025,NA,2.025,-28.704156479217602,NA,-28.704156479217602
region,Upper Gulf St Vincent,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period_split,Bloom 2025-11,2.8402777777777777,NA,2.8402777777777777,2.025,NA,2.025,-28.704156479217602,NA,-28.704156479217602
region,Upper Gulf St Vincent,invert_phylum_abundance,M2 invertebrate Chordata abundance,period,Bloom,0,NA,0,0,NA,0,NA,NA,NA
region,Upper Gulf St Vincent,invert_phylum_abundance,M2 invertebrate Chordata abundance,period_split,Bloom 2025-11,0,NA,0,0,NA,0,NA,NA,NA
region,Upper Gulf St Vincent,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period,Bloom,0.04861111111111111,NA,0.04861111111111111,0,NA,0,-100,NA,-100
region,Upper Gulf St Vincent,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period_split,Bloom 2025-11,0.04861111111111111,NA,0.04861111111111111,0,NA,0,-100,NA,-100
region,Upper Gulf St Vincent,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period,Bloom,3.625,NA,3.625,0.025,NA,0.025,-99.3103448275862,NA,-99.3103448275862
region,Upper Gulf St Vincent,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period_split,Bloom 2025-11,3.625,NA,3.625,0.025,NA,0.025,-99.3103448275862,NA,-99.3103448275862
region,Upper Gulf St Vincent,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period,Bloom,4.638888888888889,NA,4.638888888888889,3.525,NA,3.525,-24.0119760479042,NA,-24.0119760479042
region,Upper Gulf St Vincent,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period_split,Bloom 2025-11,4.638888888888889,NA,4.638888888888889,3.525,NA,3.525,-24.0119760479042,NA,-24.0119760479042
region,Upper Gulf St Vincent,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period,Bloom,0,NA,0,0,NA,0,NA,NA,NA
region,Upper Gulf St Vincent,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period_split,Bloom 2025-11,0,NA,0,0,NA,0,NA,NA,NA
region,Upper Gulf St Vincent,shannon_diversity,M1 fish Shannon diversity,period,Bloom,0.624151370878541,NA,0.624151370878541,0.18494574456608281,NA,0.18494574456608281,-70.36844695129685,NA,-70.36844695129685
region,Upper Gulf St Vincent,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2025-11,0.624151370878541,NA,0.624151370878541,0.18494574456608281,NA,0.18494574456608281,-70.36844695129685,NA,-70.36844695129685
region,Upper Gulf St Vincent,shannon_diversity,M2 fish Shannon diversity,period,Bloom,0.36692815139617796,NA,0.36692815139617796,0,NA,0,-100,NA,-100
region,Upper Gulf St Vincent,shannon_diversity,M2 fish Shannon diversity,period_split,Bloom 2025-11,0.36692815139617796,NA,0.36692815139617796,0,NA,0,-100,NA,-100
region,Upper Gulf St Vincent,shannon_diversity,M2 invertebrate Shannon diversity,period,Bloom,1.3418477684213994,NA,1.3418477684213994,0.49254922335312357,NA,0.49254922335312357,-63.29321142497579,NA,-63.29321142497579
region,Upper Gulf St Vincent,shannon_diversity,M2 invertebrate Shannon diversity,period_split,Bloom 2025-11,1.3418477684213994,NA,1.3418477684213994,0.49254922335312357,NA,0.49254922335312357,-63.29321142497579,NA,-63.29321142497579
region,Upper Gulf St Vincent,species_richness,M1 fish species richness,period,Bloom,3.0277777777777777,NA,3.0277777777777777,0.925,NA,0.925,-69.44954128440367,NA,-69.44954128440367
region,Upper Gulf St Vincent,species_richness,M1 fish species richness,period_split,Bloom 2025-11,3.0277777777777777,NA,3.0277777777777777,0.925,NA,0.925,-69.44954128440367,NA,-69.44954128440367
region,Upper Gulf St Vincent,species_richness,M2 fish species richness,period,Bloom,1.5972222222222223,NA,1.5972222222222223,0.375,NA,0.375,-76.52173913043478,NA,-76.52173913043478
region,Upper Gulf St Vincent,species_richness,M2 fish species richness,period_split,Bloom 2025-11,1.5972222222222223,NA,1.5972222222222223,0.375,NA,0.375,-76.52173913043478,NA,-76.52173913043478
region,Upper Gulf St Vincent,species_richness,M2 invertebrate species richness,period,Bloom,5.090277777777778,NA,5.090277777777778,2.1,NA,2.1,-58.74488403819918,NA,-58.74488403819918
region,Upper Gulf St Vincent,species_richness,M2 invertebrate species richness,period_split,Bloom 2025-11,5.090277777777778,NA,5.090277777777778,2.1,NA,2.1,-58.74488403819918,NA,-58.74488403819918
region,Upper Gulf St Vincent,total_abundance,M1 fish total abundance,period,Bloom,38.00694444444444,NA,38.00694444444444,5.6,NA,5.6,-85.26585053900969,NA,-85.26585053900969
region,Upper Gulf St Vincent,total_abundance,M1 fish total abundance,period_split,Bloom 2025-11,38.00694444444444,NA,38.00694444444444,5.6,NA,5.6,-85.26585053900969,NA,-85.26585053900969
region,Upper Gulf St Vincent,total_abundance,M2 fish total abundance,period,Bloom,5.354166666666667,NA,5.354166666666667,0.775,NA,0.775,-85.52529182879377,NA,-85.52529182879377
region,Upper Gulf St Vincent,total_abundance,M2 fish total abundance,period_split,Bloom 2025-11,5.354166666666667,NA,5.354166666666667,0.775,NA,0.775,-85.52529182879377,NA,-85.52529182879377
region,Upper Gulf St Vincent,total_abundance,M2 invertebrate total abundance,period,Bloom,11.152777777777779,NA,11.152777777777779,5.575,NA,5.575,-50.012453300124534,NA,-50.012453300124534
region,Upper Gulf St Vincent,total_abundance,M2 invertebrate total abundance,period_split,Bloom 2025-11,11.152777777777779,NA,11.152777777777779,5.575,NA,5.575,-50.012453300124534,NA,-50.012453300124534
