spatial_level,spatial_group,metric_group,metric,comparison_type,comparison_period,pre_bloom_mean_fished,pre_bloom_mean_no_take,pre_bloom_mean_overall,comparison_mean_fished,comparison_mean_no_take,comparison_mean_overall,change_fished,change_no_take,change_overall
location,Southern Fleurieu,total_abundance,M2 fish total abundance,period_split,Bloom 2025-06,1.1593406593406594,NA,1.1593406593406594,0.125,NA,0.125,-89.21800947867298,NA,-89.21800947867298
location,Southern Fleurieu,total_abundance,M2 fish total abundance,period_split,Bloom 2026-05,1.1593406593406594,NA,1.1593406593406594,0.125,NA,0.125,-89.21800947867298,NA,-89.21800947867298
location,Southern Fleurieu,total_abundance,M2 invertebrate total abundance,period,Bloom,36.94505494505494,NA,36.94505494505494,25.232142857142858,NA,25.232142857142858,-31.703599048185595,NA,-31.703599048185595
location,Southern Fleurieu,total_abundance,M2 invertebrate total abundance,period_split,Bloom 2025-06,36.94505494505494,NA,36.94505494505494,24.875,NA,24.875,-32.67028554431886,NA,-32.67028554431886
location,Southern Fleurieu,total_abundance,M2 invertebrate total abundance,period_split,Bloom 2026-05,36.94505494505494,NA,36.94505494505494,25.291666666666668,NA,25.291666666666668,-31.54248463216338,NA,-31.54248463216338
location,Southern Metro,b20,M1 fish B20 biomass,period,Bloom,2.542323593420396,10.17840585333757,5.500445549964887,0.6154336132806515,13.705041320961765,7.755219635652168,-75.79247524298596,34.64821032330704,40.99257169633603
location,Southern Metro,b20,M1 fish B20 biomass,period_split,Bloom 2025-11,2.542323593420396,10.17840585333757,5.500445549964887,0.5210067301777065,8.963727926124232,3.335247128826548,-79.50667131729075,-11.93387201017373,-39.36405517462419
location,Southern Metro,b20,M1 fish B20 biomass,period_split,Bloom 2026-01,2.542323593420396,10.17840585333757,5.500445549964887,0.6783848686826147,14.653303999929271,9.412709325711775,-73.31634452678276,43.964626790003194,71.12630677294612
location,Southern Metro,b20,M2 fish B20 biomass,period,Bloom,0.17369562198915833,0.13985192915539188,0.16046581479050417,0,0.005064570390179463,0.002762492940097889,-100,-96.37861957231055,-98.27845392259749
location,Southern Metro,b20,M2 fish B20 biomass,period_split,Bloom 2025-11,0.17369562198915833,0.13985192915539188,0.16046581479050417,0,0,0,-100,-100,-100
location,Southern Metro,b20,M2 fish B20 biomass,period_split,Bloom 2026-01,0.17369562198915833,0.13985192915539188,0.16046581479050417,0,0.0060774844682153556,0.0037984277926345973,-100,-95.65434348677267,-97.63287414357156
location,Southern Metro,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period,Bloom,2.3786764705882355,3.8430232558139537,2.945945945945946,3.35,3.875,3.6363636363636362,40.83462132921173,0.8320726172465811,23.436196830692225
location,Southern Metro,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period_split,Bloom 2025-11,2.3786764705882355,3.8430232558139537,2.945945945945946,4.875,7,5.583333333333333,104.94590417310664,82.1482602118003,89.52599388379204
location,Southern Metro,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period_split,Bloom 2026-01,2.3786764705882355,3.8430232558139537,2.945945945945946,2.3333333333333335,3.25,2.90625,-1.906233900051518,-15.431164901664147,-1.347477064220186
location,Southern Metro,invert_phylum_abundance,M2 invertebrate Chordata abundance,period,Bloom,0,0,0,0,0,0,NA,NA,NA
location,Southern Metro,invert_phylum_abundance,M2 invertebrate Chordata abundance,period_split,Bloom 2025-11,0,0,0,0,0,0,NA,NA,NA
location,Southern Metro,invert_phylum_abundance,M2 invertebrate Chordata abundance,period_split,Bloom 2026-01,0,0,0,0,0,0,NA,NA,NA
location,Southern Metro,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period,Bloom,0,0,0,0,0,0,NA,NA,NA
location,Southern Metro,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period_split,Bloom 2025-11,0,0,0,0,0,0,NA,NA,NA
location,Southern Metro,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period_split,Bloom 2026-01,0,0,0,0,0,0,NA,NA,NA
location,Southern Metro,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period,Bloom,39.29779411764706,8.563953488372093,27.39189189189189,0.45,1.3125,0.9204545454545454,-98.85489755823744,-84.67413441955193,-96.63968246849352
location,Southern Metro,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period_split,Bloom 2025-11,39.29779411764706,8.563953488372093,27.39189189189189,0.3125,0,0.20833333333333334,-99.20478997099822,-100,-99.23943430356849
location,Southern Metro,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period_split,Bloom 2026-01,39.29779411764706,8.563953488372093,27.39189189189189,0.5416666666666666,1.575,1.1875,-98.62163594973025,-81.60896130346232,-95.6647755303404
location,Southern Metro,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period,Bloom,46.845588235294116,72.31976744186046,56.71396396396396,2.925,3.0416666666666665,2.9886363636363638,-93.75608224768482,-95.79414208001715,-94.73033419858407
location,Southern Metro,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period_split,Bloom 2025-11,46.845588235294116,72.31976744186046,56.71396396396396,1.75,3.375,2.2916666666666665,-96.26432271229007,-95.33322614358067,-95.95925499384457
location,Southern Metro,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period_split,Bloom 2026-01,46.845588235294116,72.31976744186046,56.71396396396396,3.7083333333333335,2.975,3.25,-92.08392193794799,-95.88632526730444,-94.26948890036138
location,Southern Metro,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period,Bloom,0,0.005813953488372093,0.0022522522522522522,0,0,0,NA,-100,-100
location,Southern Metro,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period_split,Bloom 2025-11,0,0.005813953488372093,0.0022522522522522522,0,0,0,NA,-100,-100
location,Southern Metro,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period_split,Bloom 2026-01,0,0.005813953488372093,0.0022522522522522522,0,0,0,NA,-100,-100
location,Southern Metro,shannon_diversity,M1 fish Shannon diversity,period,Bloom,1.0227619403019963,1.071819989126792,1.0417664096665569,0.7800980688496338,1.188548472429707,1.0028891980751284,-23.72632984179191,10.89067982376531,-3.731854975423147
location,Southern Metro,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2025-11,1.0227619403019963,1.071819989126792,1.0417664096665569,0.6881373147190417,1.3634317214057283,0.9132354502812706,-32.71774323985386,27.207155607959052,-12.337790717059676
location,Southern Metro,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2026-01,1.0227619403019963,1.071819989126792,1.0417664096665569,0.8414052382700287,1.1535718226345029,1.036509353497825,-17.732054243083923,7.627384666926545,-0.5046290723094558
location,Southern Metro,shannon_diversity,M2 fish Shannon diversity,period,Bloom,0.29537917823217424,0.5019619648739189,0.37613426755576534,0.15763533583416778,0.057762265046662105,0.10315911540461922,-46.63288835130312,-88.49270082422069,-72.5738587778831
location,Southern Metro,shannon_diversity,M2 fish Shannon diversity,period_split,Bloom 2025-11,0.29537917823217424,0.5019619648739189,0.37613426755576534,0,0,0,-100,-100,-100
location,Southern Metro,shannon_diversity,M2 fish Shannon diversity,period_split,Bloom 2026-01,0.29537917823217424,0.5019619648739189,0.37613426755576534,0.26272555972361294,0.06931471805599453,0.14184378368135142,-11.054813918838533,-86.19124098906482,-62.289055819589265
location,Southern Metro,shannon_diversity,M2 invertebrate Shannon diversity,period,Bloom,1.4134705536701755,1.2802838889418957,1.3618757195862474,0.7962164675615346,0.9907779795733545,0.9023409286588909,-43.66939831225329,-22.61263395322473,-33.742784625528685
location,Southern Metro,shannon_diversity,M2 invertebrate Shannon diversity,period_split,Bloom 2025-11,1.4134705536701755,1.2802838889418957,1.3618757195862474,0.6582973455343626,0.9242546853307472,0.7469497921331574,-53.426879405089316,-27.808613908700565,-45.152866638955224
location,Southern Metro,shannon_diversity,M2 invertebrate Shannon diversity,period_split,Bloom 2026-01,1.4134705536701755,1.2802838889418957,1.3618757195862474,0.8881625489129827,1.004082638421876,0.9606126048560409,-37.164410917029265,-21.573437962129574,-29.464003870493755
location,Southern Metro,species_richness,M1 fish species richness,period,Bloom,5.779411764705882,12.104651162790697,8.22972972972973,3.025,6.979166666666667,5.181818181818182,-47.659033078880405,-42.343099583733576,-37.03537841468876
location,Southern Metro,species_richness,M1 fish species richness,period_split,Bloom 2025-11,5.779411764705882,12.104651162790697,8.22972972972973,2.6875,5.625,3.6666666666666665,-53.49872773536896,-53.53025936599423,-55.44608648056924
location,Southern Metro,species_richness,M1 fish species richness,period_split,Bloom 2026-01,5.779411764705882,12.104651162790697,8.22972972972973,3.25,7.25,5.75,-43.765903307888046,-40.10566762728146,-30.131362889983578
location,Southern Metro,species_richness,M2 fish species richness,period,Bloom,1.4776119402985075,2.104651162790698,1.7227272727272727,0.725,0.3541666666666667,0.5227272727272727,-50.93434343434344,-83.17219152854511,-69.65699208443272
location,Southern Metro,species_richness,M2 fish species richness,period_split,Bloom 2025-11,1.4776119402985075,2.104651162790698,1.7227272727272727,0.25,0,0.16666666666666666,-83.08080808080808,-100,-90.325417766051
location,Southern Metro,species_richness,M2 fish species richness,period_split,Bloom 2026-01,1.4776119402985075,2.104651162790698,1.7227272727272727,1.0416666666666667,0.425,0.65625,-29.503367003367003,-79.80662983425415,-61.906332453825854
location,Southern Metro,species_richness,M2 invertebrate species richness,period,Bloom,8.661764705882353,7.703488372093023,8.29054054054054,2.9,3.5416666666666665,3.25,-66.51952461799661,-54.0251572327044,-60.79869600651996
location,Southern Metro,species_richness,M2 invertebrate species richness,period_split,Bloom 2025-11,8.661764705882353,7.703488372093023,8.29054054054054,2.5625,3.375,2.8333333333333335,-70.41595925297113,-56.18867924528302,-65.82450421081228
location,Southern Metro,species_richness,M2 invertebrate species richness,period_split,Bloom 2026-01,8.661764705882353,7.703488372093023,8.29054054054054,3.125,3.575,3.40625,-63.921901528013585,-53.59245283018868,-58.91401792991035
location,Southern Metro,total_abundance,M1 fish total abundance,period,Bloom,54.86764705882353,278.45348837209303,141.481981981982,7.45,78.33333333333333,46.11363636363637,-86.42187081211472,-71.86843167550563,-67.40670740002142
location,Southern Metro,total_abundance,M1 fish total abundance,period_split,Bloom 2025-11,54.86764705882353,278.45348837209303,141.481981981982,5.5625,17.75,9.625,-89.8619673009917,-93.62550632647095,-93.19701359482951
location,Southern Metro,total_abundance,M1 fish total abundance,period_split,Bloom 2026-01,54.86764705882353,278.45348837209303,141.481981981982,8.708333333333334,90.45,59.796875,-84.12847315286339,-67.51701674531256,-57.735342576968385
location,Southern Metro,total_abundance,M2 fish total abundance,period,Bloom,7.108208955223881,11.430232558139535,8.797727272727272,1.35,0.4375,0.8522727272727273,-81.00787401574803,-96.17243133265514,-90.31258072849393
location,Southern Metro,total_abundance,M2 fish total abundance,period_split,Bloom 2025-11,7.108208955223881,11.430232558139535,8.797727272727272,0.375,0,0.25,-94.7244094488189,-100,-97.15835701369156
location,Southern Metro,total_abundance,M2 fish total abundance,period_split,Bloom 2026-01,7.108208955223881,11.430232558139535,8.797727272727272,2,0.525,1.078125,-71.86351706036746,-95.40691759918616,-87.74541462154482
location,Southern Metro,total_abundance,M2 invertebrate total abundance,period,Bloom,88.5220588235294,84.73255813953489,87.05405405405405,6.725,8.229166666666666,7.545454545454546,-92.4030235069358,-90.28807007913636,-91.3324489853518
location,Southern Metro,total_abundance,M2 invertebrate total abundance,period_split,Bloom 2025-11,88.5220588235294,84.73255813953489,87.05405405405405,6.9375,10.375,8.083333333333334,-92.16297034637428,-87.75559215040482,-90.71458139294215
location,Southern Metro,total_abundance,M2 invertebrate total abundance,period_split,Bloom 2026-01,88.5220588235294,84.73255813953489,87.05405405405405,6.583333333333333,7.8,7.34375,-92.56305894731013,-90.79456566488267,-91.56414933250544
location,Southern Yorke,b20,M1 fish B20 biomass,period,Bloom,4.958237468987498,NA,4.958237468987498,6.453863277434402,NA,6.453863277434402,30.164465050366374,NA,30.164465050366374
location,Southern Yorke,b20,M1 fish B20 biomass,period_split,Bloom 2025-06,4.958237468987498,NA,4.958237468987498,0.18267811173840348,NA,0.18267811173840348,-96.31566432868517,NA,-96.31566432868517
location,Southern Yorke,b20,M1 fish B20 biomass,period_split,Bloom 2026-04,4.958237468987498,NA,4.958237468987498,7.4990608050504015,NA,7.4990608050504015,51.244486613541625,NA,51.244486613541625
location,Southern Yorke,b20,M2 fish B20 biomass,period,Bloom,0,NA,0,0.06904654615149244,NA,0.06904654615149244,NA,NA,NA
location,Southern Yorke,b20,M2 fish B20 biomass,period_split,Bloom 2025-06,0,NA,0,0,NA,0,NA,NA,NA
location,Southern Yorke,b20,M2 fish B20 biomass,period_split,Bloom 2026-04,0,NA,0,0.08630818268936556,NA,0.08630818268936556,NA,NA,NA
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period,Bloom,1.85,NA,1.85,4.266666666666667,NA,4.266666666666667,130.63063063063063,NA,130.63063063063063
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period_split,Bloom 2025-06,1.85,NA,1.85,1.1666666666666667,NA,1.1666666666666667,-36.93693693693694,NA,-36.93693693693694
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period_split,Bloom 2026-04,1.85,NA,1.85,5.041666666666667,NA,5.041666666666667,172.52252252252254,NA,172.52252252252254
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Chordata abundance,period,Bloom,0,NA,0,0,NA,0,NA,NA,NA
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Chordata abundance,period_split,Bloom 2025-06,0,NA,0,0,NA,0,NA,NA,NA
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Chordata abundance,period_split,Bloom 2026-04,0,NA,0,0,NA,0,NA,NA,NA
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period,Bloom,0,NA,0,0,NA,0,NA,NA,NA
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period_split,Bloom 2025-06,0,NA,0,0,NA,0,NA,NA,NA
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period_split,Bloom 2026-04,0,NA,0,0,NA,0,NA,NA,NA
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period,Bloom,46.95,NA,46.95,11.166666666666666,NA,11.166666666666666,-76.2158324458644,NA,-76.2158324458644
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period_split,Bloom 2025-06,46.95,NA,46.95,26.833333333333332,NA,26.833333333333332,-42.847000354987586,NA,-42.847000354987586
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period_split,Bloom 2026-04,46.95,NA,46.95,7.25,NA,7.25,-84.5580404685836,NA,-84.5580404685836
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period,Bloom,8,NA,8,7.266666666666667,NA,7.266666666666667,-9.166666666666671,NA,-9.166666666666671
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period_split,Bloom 2025-06,8,NA,8,23.333333333333332,NA,23.333333333333332,191.66666666666663,NA,191.66666666666663
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period_split,Bloom 2026-04,8,NA,8,3.25,NA,3.25,-59.375,NA,-59.375
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period,Bloom,0,NA,0,0,NA,0,NA,NA,NA
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period_split,Bloom 2025-06,0,NA,0,0,NA,0,NA,NA,NA
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period_split,Bloom 2026-04,0,NA,0,0,NA,0,NA,NA,NA
location,Southern Yorke,shannon_diversity,M1 fish Shannon diversity,period,Bloom,1.7187249085795286,NA,1.7187249085795286,1.4675704285403104,NA,1.4675704285403104,-14.61283762081446,NA,-14.61283762081446
location,Southern Yorke,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2025-06,1.7187249085795286,NA,1.7187249085795286,0.706241434981399,NA,0.706241434981399,-58.90898936438379,NA,-58.90898936438379
location,Southern Yorke,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2026-04,1.7187249085795286,NA,1.7187249085795286,1.5944585941334621,NA,1.5944585941334621,-7.230145663552918,NA,-7.230145663552918
location,Southern Yorke,shannon_diversity,M2 fish Shannon diversity,period,Bloom,0.1391696087826082,NA,0.1391696087826082,0.30664876753069903,NA,0.30664876753069903,120.34176154774136,NA,120.34176154774136
location,Southern Yorke,shannon_diversity,M2 fish Shannon diversity,period_split,Bloom 2025-06,0.1391696087826082,NA,0.1391696087826082,0.3353620389578559,NA,0.3353620389578559,140.97361621653528,NA,140.97361621653528
location,Southern Yorke,shannon_diversity,M2 fish Shannon diversity,period_split,Bloom 2026-04,0.1391696087826082,NA,0.1391696087826082,0.29947044967390984,NA,0.29947044967390984,115.18379788054287,NA,115.18379788054287
location,Southern Yorke,shannon_diversity,M2 invertebrate Shannon diversity,period,Bloom,1.5545685550257826,NA,1.5545685550257826,1.595444174232345,NA,1.595444174232345,2.629386724336811,NA,2.629386724336811
location,Southern Yorke,shannon_diversity,M2 invertebrate Shannon diversity,period_split,Bloom 2025-06,1.5545685550257826,NA,1.5545685550257826,1.6909133311669047,NA,1.6909133311669047,8.770586263328923,NA,8.770586263328923
location,Southern Yorke,shannon_diversity,M2 invertebrate Shannon diversity,period_split,Bloom 2026-04,1.5545685550257826,NA,1.5545685550257826,1.5715768849987053,NA,1.5715768849987053,1.0940868395887833,NA,1.0940868395887833
location,Southern Yorke,species_richness,M1 fish species richness,period,Bloom,10.208333333333334,NA,10.208333333333334,7.964285714285714,NA,7.964285714285714,-21.982507288629733,NA,-21.982507288629733
location,Southern Yorke,species_richness,M1 fish species richness,period_split,Bloom 2025-06,10.208333333333334,NA,10.208333333333334,2.5,NA,2.5,-75.51020408163265,NA,-75.51020408163265
location,Southern Yorke,species_richness,M1 fish species richness,period_split,Bloom 2026-04,10.208333333333334,NA,10.208333333333334,8.875,NA,8.875,-13.061224489795919,NA,-13.061224489795919
location,Southern Yorke,species_richness,M2 fish species richness,period,Bloom,0.7368421052631579,NA,0.7368421052631579,1.3333333333333333,NA,1.3333333333333333,80.95238095238096,NA,80.95238095238096
location,Southern Yorke,species_richness,M2 fish species richness,period_split,Bloom 2025-06,0.7368421052631579,NA,0.7368421052631579,1.5,NA,1.5,103.57142857142861,NA,103.57142857142861
location,Southern Yorke,species_richness,M2 fish species richness,period_split,Bloom 2026-04,0.7368421052631579,NA,0.7368421052631579,1.2916666666666667,NA,1.2916666666666667,75.29761904761907,NA,75.29761904761907
location,Southern Yorke,species_richness,M2 invertebrate species richness,period,Bloom,10.15,NA,10.15,6.733333333333333,NA,6.733333333333333,-33.66174055829228,NA,-33.66174055829228
location,Southern Yorke,species_richness,M2 invertebrate species richness,period_split,Bloom 2025-06,10.15,NA,10.15,8.666666666666666,NA,8.666666666666666,-14.614121510673243,NA,-14.614121510673243
location,Southern Yorke,species_richness,M2 invertebrate species richness,period_split,Bloom 2026-04,10.15,NA,10.15,6.25,NA,6.25,-38.42364532019704,NA,-38.42364532019704
location,Southern Yorke,total_abundance,M1 fish total abundance,period,Bloom,63.041666666666664,NA,63.041666666666664,40.607142857142854,NA,40.607142857142854,-35.58681899726183,NA,-35.58681899726183
location,Southern Yorke,total_abundance,M1 fish total abundance,period_split,Bloom 2025-06,63.041666666666664,NA,63.041666666666664,5.75,NA,5.75,-90.87904824851289,NA,-90.87904824851289
location,Southern Yorke,total_abundance,M1 fish total abundance,period_split,Bloom 2026-04,63.041666666666664,NA,63.041666666666664,46.416666666666664,NA,46.416666666666664,-26.371447455386658,NA,-26.371447455386658
location,Southern Yorke,total_abundance,M2 fish total abundance,period,Bloom,1.5263157894736843,NA,1.5263157894736843,4.7,NA,4.7,207.9310344827586,NA,207.9310344827586
location,Southern Yorke,total_abundance,M2 fish total abundance,period_split,Bloom 2025-06,1.5263157894736843,NA,1.5263157894736843,3.1666666666666665,NA,3.1666666666666665,107.47126436781608,NA,107.47126436781608
location,Southern Yorke,total_abundance,M2 fish total abundance,period_split,Bloom 2026-04,1.5263157894736843,NA,1.5263157894736843,5.083333333333333,NA,5.083333333333333,233.04597701149424,NA,233.04597701149424
location,Southern Yorke,total_abundance,M2 invertebrate total abundance,period,Bloom,56.8,NA,56.8,22.7,NA,22.7,-60.03521126760563,NA,-60.03521126760563
location,Southern Yorke,total_abundance,M2 invertebrate total abundance,period_split,Bloom 2025-06,56.8,NA,56.8,51.333333333333336,NA,51.333333333333336,-9.624413145539904,NA,-9.624413145539904
location,Southern Yorke,total_abundance,M2 invertebrate total abundance,period_split,Bloom 2026-04,56.8,NA,56.8,15.541666666666666,NA,15.541666666666666,-72.63791079812206,NA,-72.63791079812206
location,Sponge Gardens,b20,M1 fish B20 biomass,period,Bloom,11.426996414279479,11.384218876942134,11.404270847569014,10.514581127935765,12.844765716011603,11.4466549631661,-7.984734161669422,12.829574473727789,0.3716512538468777
location,Sponge Gardens,b20,M1 fish B20 biomass,period_split,Bloom 2026-02,11.426996414279479,11.384218876942134,11.404270847569014,10.514581127935765,12.844765716011603,11.4466549631661,-7.984734161669422,12.829574473727789,0.3716512538468777
location,Sponge Gardens,b20,M2 fish B20 biomass,period,Bloom,0.15940759216746275,0.25534600692202414,0.2103748750058235,0.09605302855951865,0.10792302161772553,0.1008010257828014,-39.74375545512796,-57.73459592392125,-52.085045431394285
location,Sponge Gardens,b20,M2 fish B20 biomass,period_split,Bloom 2026-02,0.15940759216746275,0.25534600692202414,0.2103748750058235,0.09605302855951865,0.10792302161772553,0.1008010257828014,-39.74375545512796,-57.73459592392125,-52.085045431394285
location,Sponge Gardens,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period,Bloom,1.5,1.411764705882353,1.453125,6.083333333333333,6.375,6.2,305.55555555555554,351.5625,326.6666666666667
location,Sponge Gardens,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period_split,Bloom 2026-02,1.5,1.411764705882353,1.453125,6.083333333333333,6.375,6.2,305.55555555555554,351.5625,326.6666666666667
location,Sponge Gardens,invert_phylum_abundance,M2 invertebrate Chordata abundance,period,Bloom,0,0.7941176470588235,0.421875,0,0,0,NA,-100,-100
location,Sponge Gardens,invert_phylum_abundance,M2 invertebrate Chordata abundance,period_split,Bloom 2026-02,0,0.7941176470588235,0.421875,0,0,0,NA,-100,-100
location,Sponge Gardens,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period,Bloom,0,0,0,0,0,0,NA,NA,NA
location,Sponge Gardens,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period_split,Bloom 2026-02,0,0,0,0,0,0,NA,NA,NA
location,Sponge Gardens,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period,Bloom,6.483333333333333,22.529411764705884,15.0078125,2,3.625,2.65,-69.15167095115682,-83.90992167101828,-82.34252993232691
location,Sponge Gardens,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period_split,Bloom 2026-02,6.483333333333333,22.529411764705884,15.0078125,2,3.625,2.65,-69.15167095115682,-83.90992167101828,-82.34252993232691
location,Sponge Gardens,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period,Bloom,2.775,1.7279411764705883,2.21875,7.708333333333333,4.9375,6.6,177.77777777777777,185.74468085106383,197.46478873239437
location,Sponge Gardens,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period_split,Bloom 2026-02,2.775,1.7279411764705883,2.21875,7.708333333333333,4.9375,6.6,177.77777777777777,185.74468085106383,197.46478873239437
location,Sponge Gardens,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period,Bloom,0,0,0,0,0,0,NA,NA,NA
location,Sponge Gardens,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period_split,Bloom 2026-02,0,0,0,0,0,0,NA,NA,NA
location,Sponge Gardens,shannon_diversity,M1 fish Shannon diversity,period,Bloom,1.9449936735942528,1.854400628471931,1.8968661183730193,1.6904204846502293,1.5635223519615837,1.6396612315747712,-13.08863840536739,-15.685837895236148,-13.55946444016081
location,Sponge Gardens,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2026-02,1.9449936735942528,1.854400628471931,1.8968661183730193,1.6904204846502293,1.5635223519615837,1.6396612315747712,-13.08863840536739,-15.685837895236148,-13.55946444016081
location,Sponge Gardens,shannon_diversity,M2 fish Shannon diversity,period,Bloom,0.21209545922396664,0.23235560130849262,0.22285865970637106,0.2633203371563942,0.1462093512136225,0.21647594277928553,24.151803211560292,-37.07517684520803,-2.864020153174721
location,Sponge Gardens,shannon_diversity,M2 fish Shannon diversity,period_split,Bloom 2026-02,0.21209545922396664,0.23235560130849262,0.22285865970637106,0.2633203371563942,0.1462093512136225,0.21647594277928553,24.151803211560292,-37.07517684520803,-2.864020153174721
location,Sponge Gardens,shannon_diversity,M2 invertebrate Shannon diversity,period,Bloom,1.1812459752575741,1.0493755984685789,1.1111898375884204,1.4137863799204666,1.532334168766078,1.4612054954587113,19.686027257124522,46.023422976702676,31.499177370980874
location,Sponge Gardens,shannon_diversity,M2 invertebrate Shannon diversity,period_split,Bloom 2026-02,1.1812459752575741,1.0493755984685789,1.1111898375884204,1.4137863799204666,1.532334168766078,1.4612054954587113,19.686027257124522,46.023422976702676,31.499177370980874
location,Sponge Gardens,species_richness,M1 fish species richness,period,Bloom,12.7,13.404411764705882,13.07421875,9.666666666666666,10.4375,9.975,-23.884514435695536,-22.133845309928688,-23.704810277860773
location,Sponge Gardens,species_richness,M1 fish species richness,period_split,Bloom 2026-02,12.7,13.404411764705882,13.07421875,9.666666666666666,10.4375,9.975,-23.884514435695536,-22.133845309928688,-23.704810277860773
location,Sponge Gardens,species_richness,M2 fish species richness,period,Bloom,1.2583333333333333,1.3970588235294117,1.33203125,1.3333333333333333,1.1875,1.275,5.960264900662239,-14.999999999999986,-4.281524926686217
location,Sponge Gardens,species_richness,M2 fish species richness,period_split,Bloom 2026-02,1.2583333333333333,1.3970588235294117,1.33203125,1.3333333333333333,1.1875,1.275,5.960264900662239,-14.999999999999986,-4.281524926686217
location,Sponge Gardens,species_richness,M2 invertebrate species richness,period,Bloom,4.733333333333333,5.485294117647059,5.1328125,5.791666666666667,6.25,5.975,22.35915492957747,13.941018766756045,16.407914764079152
location,Sponge Gardens,species_richness,M2 invertebrate species richness,period_split,Bloom 2026-02,4.733333333333333,5.485294117647059,5.1328125,5.791666666666667,6.25,5.975,22.35915492957747,13.941018766756045,16.407914764079152
location,Sponge Gardens,total_abundance,M1 fish total abundance,period,Bloom,88.725,101.19117647058823,95.34765625,58.291666666666664,82.3125,67.9,-34.300741993049684,-18.656445284115676,-28.786922856323486
location,Sponge Gardens,total_abundance,M1 fish total abundance,period_split,Bloom 2026-02,88.725,101.19117647058823,95.34765625,58.291666666666664,82.3125,67.9,-34.300741993049684,-18.656445284115676,-28.786922856323486
location,Sponge Gardens,total_abundance,M2 fish total abundance,period,Bloom,9.95,9.345588235294118,9.62890625,2.8333333333333335,7.1875,4.575,-71.52428810720268,-23.092053501180175,-52.486815415821496
location,Sponge Gardens,total_abundance,M2 fish total abundance,period_split,Bloom 2026-02,9.95,9.345588235294118,9.62890625,2.8333333333333335,7.1875,4.575,-71.52428810720268,-23.092053501180175,-52.486815415821496
location,Sponge Gardens,total_abundance,M2 invertebrate total abundance,period,Bloom,10.758333333333333,26.46323529411765,19.1015625,15.791666666666666,14.9375,15.45,46.78543764523627,-43.553764934704084,-19.116564417177912
